frame,x,y,area_px,area_km2,intensity,bbox,cluster_id,occurrences
0,532.0,63.75,4.0,157218.65840274203,1265.7314453125,"(np.int64(63), np.int64(531), np.int64(65), np.int64(534))",0,21
0,340.3714285714286,103.95714285714286,19.0,746788.6274130247,1316.625732421875,"(np.int64(97), np.int64(335), np.int64(111), np.int64(350))",1,46
0,1548.0,290.5,2.0,78609.32920137102,1326.8399658203125,"(np.int64(290), np.int64(1548), np.int64(292), np.int64(1549))",2,39
0,1568.279135338346,391.97932330827064,41.0,1611491.248628106,1329.609619140625,"(np.int64(386), np.int64(1558), np.int64(410), np.int64(1584))",3,50
0,631.8461538461538,546.2307692307693,13.0,510960.6398089116,1337.9183349609375,"(np.int64(545), np.int64(630), np.int64(549), np.int64(635))",4,11
0,902.2236842105262,566.390350877193,59.0,2318975.211440445,1285.1630859375,"(np.int64(561), np.int64(893), np.int64(573), np.int64(918))",5,46
0,965.8333333333334,672.952380952381,11.0,432351.31060754054,1284.40966796875,"(np.int64(661), np.int64(958), np.int64(688), np.int64(981))",6,25
0,2019.2631578947369,797.7894736842105,19.0,746788.6274130247,1335.436767578125,"(np.int64(795), np.int64(2017), np.int64(801), np.int64(2023))",7,28
0,96.0,1017.0,3.0,117913.99380205653,1286.0050048828125,"(np.int64(1016), np.int64(96), np.int64(1019), np.int64(97))",8,46
0,109.63333333333333,1048.4466666666667,28.0,1100530.6088191941,1305.591552734375,"(np.int64(1043), np.int64(106), np.int64(1053), np.int64(112))",8,46
0,461.1800847457627,1221.5699152542375,63.0,2476193.869843187,1338.3836669921875,"(np.int64(1216), np.int64(454), np.int64(1230), np.int64(470))",9,47
0,1686.060606060606,1291.5454545454545,33.0,1297053.9318226217,1314.3212890625,"(np.int64(1287), np.int64(1683), np.int64(1297), np.int64(1690))",10,45
0,446.3,1401.0,10.0,393046.64600685507,1338.716064453125,"(np.int64(1398), np.int64(446), np.int64(1405), np.int64(448))",11,47
0,449.8888888888889,1429.1777777777777,45.0,1768709.9070308479,1332.57861328125,"(np.int64(1424), np.int64(447), np.int64(1436), np.int64(455))",11,47
0,716.3846153846154,1480.7307692307693,26.0,1021921.2796178232,1318.77490234375,"(np.int64(1478), np.int64(713), np.int64(1484), np.int64(720))",12,39
0,1152.25,1520.3,7.0,275132.65220479853,1309.646240234375,"(np.int64(1520), np.int64(1150), np.int64(1523), np.int64(1156))",13,37
0,259.62777777777774,1590.888888888889,47.0,1847319.2362322188,1333.442626953125,"(np.int64(1580), np.int64(252), np.int64(1596), np.int64(263))",14,36
0,1316.0,1936.5,4.0,157218.65840274203,1297.21630859375,"(np.int64(1936), np.int64(1315), np.int64(1938), np.int64(1318))",15,29
0,673.1304347826087,1941.8695652173913,23.0,904007.2858157667,1327.260986328125,"(np.int64(1938), np.int64(671), np.int64(1947), np.int64(676))",16,44
0,328.4621212121212,1968.2121212121212,17.0,668179.2982116537,1314.9417724609375,"(np.int64(1960), np.int64(322), np.int64(1974), np.int64(333))",17,38
0,669.6666666666666,1977.0,3.0,117913.99380205653,1242.15673828125,"(np.int64(1976), np.int64(669), np.int64(1979), np.int64(671))",16,44
0,952.5,2011.5,2.0,78609.32920137102,1309.5576171875,"(np.int64(2011), np.int64(952), np.int64(2013), np.int64(954))",19,2
0,197.5,2023.5,2.0,78609.32920137102,1453.2666015625,"(np.int64(2023), np.int64(197), np.int64(2025), np.int64(199))",20,49
1,533.1666666666666,61.333333333333336,6.0,235827.98760411306,1325.582275390625,"(np.int64(60), np.int64(532), np.int64(63), np.int64(535))",0,21
1,340.925,101.7,25.0,982616.6150171377,1325.2606201171875,"(np.int64(95), np.int64(336), np.int64(109), np.int64(351))",1,46
1,239.0,174.5,2.0,78609.32920137102,1323.8822021484375,"(np.int64(174), np.int64(239), np.int64(176), np.int64(240))",21,12
1,1548.8,288.6,5.0,196523.32300342753,1307.3865966796875,"(np.int64(288), np.int64(1548), np.int64(290), np.int64(1551))",2,39
1,1570.5069444444443,392.7986111111111,44.0,1729405.2424301624,1325.81201171875,"(np.int64(385), np.int64(1559), np.int64(409), np.int64(1584))",3,50
1,632.7272727272727,543.7272727272727,11.0,432351.3106075406,1329.2581787109375,"(np.int64(543), np.int64(631), np.int64(546), np.int64(636))",4,11
1,894.0,565.0,3.0,117913.99380205653,1286.778564453125,"(np.int64(565), np.int64(893), np.int64(566), np.int64(896))",5,46
1,2019.7619047619048,796.047619047619,21.0,825397.9566143957,1326.662109375,"(np.int64(793), np.int64(2017), np.int64(799), np.int64(2023))",7,28
