event_id,num_detections,x_centroid,y_centroid,lifetime_frames,lifetime_seconds,mean_area_px,mean_area_km2,peak_intensity
0,1,2003.5,424.0,1,5,2.0,24728.752698625824,642.14599609375
1,1,2029.0,426.0,1,5,1.0,12364.376349312912,612.20361328125
2,26,2024.623948678402,416.40671093414005,17,85,9.038461538461538,111754.94008032823,1258.6910400390625
3,4,1995.2722222222224,400.7416666666667,4,20,7.5,92732.82261984685,1017.5694580078124
4,2,2047.0,425.5,2,10,1.0,12364.376349312912,642.1521606445312
5,1,2036.0,414.0,1,5,1.0,12364.376349312912,612.2655639648438
6,1,2018.0,397.0,1,5,1.0,12364.376349312912,736.0111694335938
7,16,759.0739444035668,538.1033439560783,14,70,29.0625,359339.6876519065,5599.9892578125
8,5,765.7063492063492,544.1596825396825,5,25,6.8,84077.75917532781,1134.90869140625
9,1,717.0,550.5,1,5,2.0,24728.752698625824,612.306640625
10,6,717.8865689865689,549.7207722832723,6,30,10.5,129825.95166778559,1095.0986328125
11,2,717.625,551.25,2,10,3.0,37093.12904793874,672.67578125
12,1,723.0,542.0,1,5,1.0,12364.376349312912,612.2749633789062
13,1,716.75,569.25,1,5,4.0,49457.50539725165,642.1495361328125
14,5,715.375,570.075,5,25,2.8,34620.253778076156,871.090576171875
15,8,709.9429632867133,565.1744401431902,8,40,11.75,145281.42210442672,1619.9163818359375
16,1,717.0,571.0,1,5,1.0,12364.376349312912,612.2809448242188
17,1,729.0,525.0,1,5,1.0,12364.376349312912,1817.612060546875
18,1,449.0,838.0,1,5,1.0,12364.376349312912,642.14599609375
19,90,448.54753441001037,822.4351212905924,83,415,50.44444444444444,623714.095843118,1056.0390625
20,1,441.0,808.0,1,5,1.0,12364.376349312912,906.690673828125
21,2,423.75,839.5,2,10,1.5,18546.56452396937,642.13134765625
22,1,422.5,840.5,1,5,2.0,24728.752698625824,612.2791748046875
23,1,422.25,845.0,1,5,3.0,37093.12904793874,612.2713623046875
24,1,428.0,836.0,1,5,1.0,12364.376349312912,612.23486328125
25,2,425.66666666666663,837.1666666666667,2,10,2.0,24728.752698625824,612.272216796875
26,1,423.0,835.0,1,5,1.0,12364.376349312912,612.2452392578125
27,3,1041.0046296296296,980.7411616161615,3,15,16.0,197830.02158900656,1388.79931640625
28,2,1042.2857142857144,982.3214285714287,2,10,4.5,55639.69357190811,768.75341796875
29,1,1043.5,978.0,1,5,2.0,24728.752698625824,642.0955810546875
30,1,1051.0,984.0,1,5,1.0,12364.376349312912,703.986572265625
31,2,914.0,1115.75,2,10,1.5,18546.56452396937,703.953125
32,15,915.4322142998612,1117.6949494949492,15,75,8.0,98915.0107945033,2190.95654296875
33,3,916.4444444444445,1117.0,3,15,2.3333333333333335,28850.21148173013,736.0205078125
34,1,917.0,1115.5,1,5,2.0,24728.752698625824,612.27783203125
35,9,920.0166666666669,1117.2157407407408,9,45,6.777777777777778,83802.99525645419,1817.6259765625
36,16,920.2218300610529,1116.8300491239086,16,80,18.6875,231059.28302778507,6820.17578125
37,2,919.625,1118.5,2,10,2.5,30910.94087328228,642.1585693359375
38,1,919.0,1118.5,1,5,2.0,24728.752698625824,672.68798828125
39,3,945.3333333333334,1114.6666666666667,3,15,1.6666666666666667,20607.293915521517,735.977294921875
40,1,945.0,1112.0,1,5,1.0,12364.376349312912,642.112060546875
41,1,940.0,1104.0,1,5,3.0,37093.12904793874,703.98779296875
42,1,938.5,1103.0,1,5,2.0,24728.752698625824,703.98779296875
43,20,939.1046435508936,1101.294441253191,19,95,7.55,93351.0414373125,1717.338623046875
44,1,906.0,1131.6666666666667,1,5,3.0,37093.12904793874,672.6973266601562
45,10,940.8957121212121,1103.9248582251082,10,50,13.3,164446.20544586173,3310.9677734375
46,9,939.7645502645503,1104.0806878306878,9,45,5.222222222222222,64569.52093530077,1258.6455078125
47,2,942.5,1101.75,2,10,1.5,18546.56452396937,642.1226806640625
48,2,924.0,1120.25,2,10,1.5,18546.56452396937,704.0133666992188
49,42,940.3476840862344,1104.4833066369963,42,210,40.95238095238095,506350.6504956716,17602.1328125
50,1,976.0,1148.5,1,5,2.0,24728.752698625824,735.94970703125
51,6,976.3130952380952,1148.8108585858583,6,30,7.333333333333333,90672.09322829469,1135.0029296875
52,6,1654.381818181818,1203.4469065656565,6,30,10.166666666666666,125704.49288468127,1095.06689453125
53,4,1654.5071428571428,1192.8714285714286,4,20,6.25,77277.35218320569,802.156494140625
54,2,1657.625,1206.625,2,10,2.5,30910.940873282278,672.7412109375
55,9,1662.5039608758752,1194.747931590851,9,45,11.222222222222221,138755.77903117824,943.01318359375
56,1,1650.0,1221.0,1,5,1.0,12364.376349312912,735.99951171875
57,1,1749.0,1772.25,1,5,4.0,49457.50539725165,703.953125
58,1,1748.5,1770.0,1,5,2.0,24728.752698625824,642.04833984375
59,1,1750.0,1776.0,1,5,1.0,12364.376349312912,612.280029296875
60,1,1733.0,1769.0,1,5,1.0,12364.376349312912,736.010498046875
61,1,140.0,1535.0,1,5,1.0,12364.376349312912,642.04833984375
62,6,135.58333333333334,1538.9166666666667,6,30,2.8333333333333335,35032.39965638659,768.6640625
63,1,219.0,1540.5,1,5,2.0,24728.752698625824,704.0023193359375
64,2,146.25,1520.0,2,10,2.5,30910.94087328228,672.708984375
65,32,148.41518661766264,1522.6129362714232,23,115,18.84375,232991.2168323652,1056.015380859375
66,13,139.39652014652015,1526.3168498168498,9,45,5.615384615384615,69430.72873075712,768.7490234375
67,33,167.04148442895752,1522.7406734507265,32,160,24.303030303030305,300491.81309542287,1433.601318359375
68,5,167.04000000000002,1523.47,5,25,4.4,54403.25593697681,802.16943359375
69,5,166.85999999999999,1523.72,5,25,2.6,32147.37850821357,703.9822387695312
70,1,164.0,1523.0,1,5,1.0,12364.376349312912,642.14404296875
71,3,172.1111111111111,1525.2222222222224,2,10,1.6666666666666667,20607.29391552152,642.11669921875
72,2,176.5,1528.875,2,10,2.5,30910.940873282278,736.0146484375
73,2,184.25,1530.666666666667,2,10,5.0,61821.88174656456,768.6885986328125
74,1,186.0,1532.0,1,5,1.0,12364.376349312912,672.7158203125
75,5,167.94389610389612,1524.662077922078,5,25,6.4,79132.00863560264,942.9305419921876
76,1,157.0,1510.0,1,5,1.0,12364.376349312912,642.1375732421875
77,4,157.31964285714287,1509.4839285714284,4,20,5.75,71095.16400854925,768.6973876953125
78,1,103.0,1561.0,1,5,1.0,12364.376349312912,612.2967529296875
79,1,202.0,1535.0,1,5,1.0,12364.376349312912,612.2658081054688
80,2,185.82142857142858,1491.0,2,10,4.5,55639.6935719081,802.1205444335938
81,3,184.7857142857143,1501.2380952380954,3,15,4.666666666666667,57700.42296346026,871.121826171875
82,2,226.0,1532.0,2,10,1.0,12364.376349312912,612.19873046875
83,1,223.0,1536.0,1,5,1.0,12364.376349312912,612.247802734375
84,1,816.0,765.5,1,5,2.0,24728.752698625824,703.951904296875
85,5,817.9879942279942,758.641544011544,5,25,7.6,93969.26025477813,1017.615234375
86,4,830.7333333333333,743.4916666666666,4,20,3.5,43275.31722259519,871.09228515625
87,1,831.5,742.0,1,5,2.0,24728.752698625824,672.7227172851562
88,1,831.0,742.0,1,5,1.0,12364.376349312912,704.0079345703125
89,4,834.775,749.075,4,20,3.25,40184.22313526696,703.9892578125
90,6,1051.2966810966811,1044.638311688312,6,30,12.833333333333334,158676.16314951572,979.878173828125
91,1,1049.0,1044.0,1,5,1.0,12364.376349312912,612.2813720703125
92,3,1052.0740740740741,1042.824915824916,3,15,7.0,86550.63444519039,735.9658203125
93,2,1047.625,1048.875,2,10,7.5,92732.82261984685,836.2789306640625
94,1,1047.0,1046.0,1,5,1.0,12364.376349312912,612.248291015625
95,3,175.16666666666666,1575.6666666666667,3,15,1.6666666666666667,20607.29391552152,672.6796875
96,1,175.0,1573.0,1,5,1.0,12364.376349312912,612.23193359375
97,2,179.0,1572.5,2,10,1.0,12364.376349312912,612.2499389648438
98,5,1718.0686868686869,1870.259090909091,5,25,5.6,69240.50755615231,768.6923828125
99,7,1723.5983560090704,1868.2247732426306,7,35,8.857142857142858,109513.04766534294,836.2607421875
100,1,1721.0,1868.0,1,5,1.0,12364.376349312912,612.248291015625
101,1,1718.75,1870.0,1,5,3.0,37093.12904793874,612.23193359375
102,2,1720.75,1866.0,2,10,1.5,18546.56452396937,672.72412109375
103,1,1046.0,1729.0,1,5,1.0,12364.376349312912,612.302001953125
104,2,1046.0,1729.0,2,10,1.0,12364.376349312912,612.294189453125
105,1,1046.0,1729.0,1,5,1.0,12364.376349312912,612.208984375
106,2,1046.0,1729.0,2,10,1.0,12364.376349312912,642.1298828125
107,1,1046.0,1729.0,1,5,1.0,12364.376349312912,612.28662109375
108,1,1046.0,1729.0,1,5,1.0,12364.376349312912,642.168701171875
109,1,1046.0,1729.0,1,5,1.0,12364.376349312912,642.07421875
110,1,1045.5,1722.0,1,5,2.0,24728.752698625824,612.3095703125
111,2,1045.75,1725.0,2,10,1.5,18546.56452396937,672.7861328125
112,1,1046.0,1729.0,1,5,1.0,12364.376349312912,612.287109375
113,1,1046.0,1729.0,1,5,1.0,12364.376349312912,612.254638671875
114,1,1046.0,1729.0,1,5,1.0,12364.376349312912,642.1329345703125
115,1,1046.0,1729.0,1,5,1.0,12364.376349312912,612.2713623046875
116,1,1046.0,1729.0,1,5,1.0,12364.376349312912,612.2530517578125
